z Tu Tv Tw
4.300000000000000000e+02 2.953557909845691510e-12 7.888750621226880100e-12 -4.029502139560387845e-10
4.325000000000000000e+02 1.646877191476423952e-12 8.269579157024094950e-12 -3.752017406800129324e-10
4.350000000000000000e+02 3.532630146083417383e-13 8.575819563124716298e-12 -3.426755792430002928e-10
4.375000000000000000e+02 -4.992134876963443685e-13 8.378229663573476611e-12 -3.158072879781560772e-10
4.400000000000000000e+02 -1.241936687545057678e-12 8.091027824394876249e-12 -2.890120513355062598e-10
4.425000000000000000e+02 -1.531975949191765565e-12 7.390529067836753912e-12 -2.680313261360310994e-10
4.450000000000000000e+02 -1.734721898108536005e-12 6.576545021986093766e-12 -2.453732237245550097e-10
4.475000000000000000e+02 -1.606189152003942130e-12 5.475317512073190472e-12 -2.213245589964686557e-10
4.500000000000000000e+02 -1.520276798523622790e-12 4.437237345288655767e-12 -1.929795125704240782e-10
4.525000000000000000e+02 -1.238345177096605293e-12 3.376908990636232490e-12 -1.639721483433449423e-10
4.550000000000000000e+02 -1.118799791714237549e-12 2.579954328793900836e-12 -1.363736465410608431e-10
4.575000000000000000e+02 -8.597725322248808477e-13 1.833089068831110840e-12 -1.122687316639223416e-10
4.600000000000000000e+02 -7.277958624900361929e-13 1.349553897869588325e-12 -9.181452404899922450e-11
4.625000000000000000e+02 -4.800879798105569719e-13 9.184430646123925197e-13 -7.458225207531143146e-11
4.650000000000000000e+02 -3.528553337423082152e-13 6.711850259802530975e-13 -6.011530463991351187e-11
4.675000000000000000e+02 -1.824636936737213649e-13 4.390092486047427374e-13 -4.768193702706850707e-11
4.700000000000000000e+02 -1.392892896998831514e-13 3.004982885484503691e-13 -3.706457993424682501e-11
4.725000000000000000e+02 -7.331152155653855669e-14 1.758481162742669326e-13 -2.808869201169692949e-11
4.750000000000000000e+02 -6.891561890151023440e-14 1.168043202145706427e-13 -2.094004301404671569e-11
4.775000000000000000e+02 -3.425082237409909900e-14 7.228736129680683526e-14 -1.537833443012684938e-11
4.800000000000000000e+02 -2.688821023650084958e-14 5.652207586400496198e-14 -1.114839506775111097e-11
4.825000000000000000e+02 -7.808651610777824833e-15 4.162699260435163474e-14 -7.958921400096586441e-12
4.850000000000000000e+02 -5.302655825346218457e-15 3.306349337124397740e-14 -5.545542959888488125e-12
4.875000000000000000e+02 4.433756082232396788e-16 2.346083227828456855e-14 -3.770534507905168277e-12
4.900000000000000000e+02 1.296505432235400643e-16 1.699512750225990996e-14 -2.467488060870224894e-12
