time z u v w u_mag
2.000000000000000000e+03 4.800000000000000000e+02 3.812878466106833120e+00 3.752919080145367570e+00 -1.436559986339987563e-03 5.349994942345734472e+00
2.000000000000000000e+03 4.825000000000000000e+02 3.812726777232569031e+00 3.752924432296429469e+00 1.505568126838869800e-03 5.349890610011490466e+00
2.000000000000000000e+03 4.850000000000000000e+02 3.812887271430592140e+00 3.752918747251263287e+00 -1.577511361411172014e-03 5.350001023985837989e+00
2.000000000000000000e+03 4.875000000000000000e+02 3.812717877946983691e+00 3.752924803698249878e+00 1.652495861703820413e-03 5.349884571630743935e+00
2.000000000000000000e+03 4.900000000000000000e+02 3.812896966834229850e+00 3.752918367040234848e+00 -1.730632474335895392e-03 5.350007714429052541e+00
2.000000000000000000e+03 4.925000000000000000e+02 3.812707978578861123e+00 3.752925216521506790e+00 1.812033546042236386e-03 5.349877857875586784e+00
2.000000000000000000e+03 4.950000000000000000e+02 3.812907648894227286e+00 3.752917935968353547e+00 -1.896815958288929809e-03 5.350015081382466953e+00
2.000000000000000000e+03 4.975000000000000000e+02 3.812696991488299769e+00 3.752925677132675997e+00 1.985098424389424888e-03 5.349870412225088856e+00
2.000000000000000000e+03 5.000000000000000000e+02 3.812919420348565236e+00 3.752917449465150046e+00 -2.077004092318085384e-03 5.350023196446651141e+00
2.000000000000000000e+03 5.025000000000000000e+02 3.812684819937742553e+00 3.752926192183067222e+00 2.172658229277923958e-03 5.349862172112583636e+00
2.000000000000000000e+03 5.050000000000000000e+02 3.812932391305354329e+00 3.752916902267090737e+00 -2.272190472086777109e-03 5.350032136243400238e+00
2.000000000000000000e+03 5.075000000000000000e+02 3.812671357587508414e+00 3.752926768577284466e+00 2.375732833069441746e-03 5.349853068578482862e+00
2.000000000000000000e+03 5.100000000000000000e+02 3.812946679682370998e+00 3.752916288134749312e+00 -2.483421649975815770e-03 5.350041982567147691e+00
2.000000000000000000e+03 5.125000000000000000e+02 3.812656488434506219e+00 3.752927413882496399e+00 2.595395859358898619e-03 5.349843026552477454e+00
2.000000000000000000e+03 5.150000000000000000e+02 3.812962412279762958e+00 3.752915600081164094e+00 -2.711798703294359889e-03 5.350052823350726960e+00
2.000000000000000000e+03 5.175000000000000000e+02 3.812640085868699735e+00 3.752928136045736274e+00 2.832776221893418961e-03 5.349831964026321884e+00
2.000000000000000000e+03 5.200000000000000000e+02 3.812979725580310397e+00 3.752914830359699749e+00 -2.958478755137577531e-03 5.350064753273255036e+00
2.000000000000000000e+03 5.225000000000000000e+02 3.812622012545237027e+00 3.752928943852686050e+00 3.089059611837109091e-03 5.349819792333290636e+00
2.000000000000000000e+03 5.250000000000000000e+02 3.812998766034343845e+00 3.752913970004210231e+00 -3.224676416470273303e-03 5.350077873692137054e+00
2.000000000000000000e+03 5.275000000000000000e+02 3.812602119811021151e+00 3.752929847038835920e+00 3.365489908242103208e-03 5.349806415871957377e+00
2.000000000000000000e+03 5.300000000000000000e+02 3.813019691667228095e+00 3.752913009452425896e+00 -3.511665166159595383e-03 5.350092294283486538e+00
2.000000000000000000e+03 5.325000000000000000e+02 3.812580246412070828e+00 3.752930855833570778e+00 3.663370514626586132e-03 5.349791730925863575e+00
2.000000000000000000e+03 5.350000000000000000e+02 3.813042672139989708e+00 3.752911937872051684e+00 -3.820778649029053092e-03 5.350108132676620443e+00
2.000000000000000000e+03 5.375000000000000000e+02 3.812556218647364492e+00 3.752931981856715726e+00 3.984065625965517443e-03 5.349775626469635448e+00
2.000000000000000000e+03 5.400000000000000000e+02 3.813067890036971885e+00 3.752910743352424916e+00 -4.153411898083164341e-03 5.350125515577317081e+00
2.000000000000000000e+03 5.425000000000000000e+02 3.812529848696957213e+00 3.752933237428222046e+00 4.329001390042215396e-03 5.349757982568160486e+00
2.000000000000000000e+03 5.450000000000000000e+02 3.813095541644882402e+00 3.752909412864516181e+00 -4.511022442517877325e-03 5.350144579373780296e+00
2.000000000000000000e+03 5.475000000000000000e+02 3.812500934878707781e+00 3.752934636495733667e+00 4.699666972637481753e-03 5.349738671293209791e+00
2.000000000000000000e+03 5.500000000000000000e+02 3.813125837702082688e+00 3.752907932018595183e+00 -4.895131331566429309e-03 5.350165470587807448e+00
2.000000000000000000e+03 5.525000000000000000e+02 3.812469259851486214e+00 3.752936194018195781e+00 5.097615537333119624e-03 5.349717555102183830e+00
2.000000000000000000e+03 5.550000000000000000e+02 3.813159004591138768e+00 3.752906285149163246e+00 -5.307324061571179995e-03 5.350188346880441870e+00
2.000000000000000000e+03 5.575000000000000000e+02 3.812434590089747832e+00 3.752937926380257139e+00 5.524465117881750473e-03 5.349694486855391062e+00
2.000000000000000000e+03 5.600000000000000000e+02 3.813195284965759324e+00 3.752904454941807799e+00 -5.749251394152095004e-03 5.350213377342885046e+00
2.000000000000000000e+03 5.625000000000000000e+02 3.812396675260525836e+00 3.752939851776967650e+00 5.981899380634912201e-03 5.349669309753028124e+00
2.000000000000000000e+03 5.650000000000000000e+02 3.813234939177132521e+00 3.752902422660472137e+00 -6.222630060975652307e-03 5.350240743788726938e+00
2.000000000000000000e+03 5.675000000000000000e+02 3.812355246551547783e+00 3.752941989770432585e+00 6.471668270214943168e-03 5.349641855954598846e+00
2.000000000000000000e+03 5.700000000000000000e+02 3.813278245765056251e+00 3.752900167567936762e+00 -6.729243351921133064e-03 5.350270640824869695e+00
2.000000000000000000e+03 5.725000000000000000e+02 3.812310016237197452e+00 3.752944361928860051e+00 6.995588539424844703e-03 5.349611946851386968e+00
2.000000000000000000e+03 5.750000000000000000e+02 3.813325502875822171e+00 3.752897667076840360e+00 -7.270941583879100834e-03 5.350303277107331112e+00
2.000000000000000000e+03 5.775000000000000000e+02 3.812260676361604705e+00 3.752946991764504414e+00 7.555544155179778724e-03 5.349579392230268127e+00
2.000000000000000000e+03 5.800000000000000000e+02 3.813377029599303469e+00 3.752894896775483158e+00 -7.849642444547458298e-03 5.350338876464329374e+00
2.000000000000000000e+03 5.825000000000000000e+02 3.812206897654835114e+00 3.752949904916090595e+00 8.153486581253008986e-03 5.349543989788309695e+00
2.000000000000000000e+03 5.850000000000000000e+02 3.813433166423036536e+00 3.752891829698060011e+00 -8.467331212306481239e-03 5.350377677873547455e+00
2.000000000000000000e+03 5.875000000000000000e+02 3.812148328435128519e+00 3.752953129369195562e+00 8.791434933075261901e-03 5.349505524678048296e+00
2.000000000000000000e+03 5.900000000000000000e+02 3.813494277036366231e+00 3.752888436654481907e+00 -9.126060845773062771e-03 5.350419937159194284e+00
2.000000000000000000e+03 5.925000000000000000e+02 3.812084593333537885e+00 3.752956695574973800e+00 9.471476003389687343e-03 5.349463768869701319e+00
2.000000000000000000e+03 5.950000000000000000e+02 3.813560749418125617e+00 3.752884685928417507e+00 -9.827951945991031737e-03 5.350465927750406969e+00
2.000000000000000000e+03 5.975000000000000000e+02 3.812015292130142896e+00 3.752960636699215424e+00 1.019576415973938791e-02 5.349418480699994483e+00
2.000000000000000000e+03 6.000000000000000000e+02 3.813632996808856479e+00 3.752880542826149135e+00 -1.057519258798522016e-02 5.350515941268716880e+00
2.000000000000000000e+03 6.025000000000000000e+02 3.811939998379469507e+00 3.752964988760360221e+00 1.096652110966952857e-02 5.349369404209394219e+00
2.000000000000000000e+03 6.050000000000000000e+02 3.813711459258464664e+00 3.752875969672553769e+00 -1.137003802301569423e-02 5.350570288856103751e+00
2.000000000000000000e+03 6.075000000000000000e+02 3.811858258338462591e+00 3.752969791051467663e+00 1.178603554067038199e-02 5.349316268911551653e+00
2.000000000000000000e+03 6.100000000000000000e+02 3.813796605130853834e+00 3.752870925701317528e+00 -1.221481025189520564e-02 5.350629302415873312e+00
2.000000000000000000e+03 6.125000000000000000e+02 3.811769589095174826e+00 3.752975085963467627e+00 1.265666262916480787e-02 5.349258788591388480e+00
2.000000000000000000e+03 6.150000000000000000e+02 3.813888932189241743e+00 3.752865366563622906e+00 -1.311189747368402686e-02 5.350693335305590992e+00
2.000000000000000000e+03 6.175000000000000000e+02 3.811673477859113035e+00 3.752980919800811943e+00 1.358082342712069873e-02 5.349196661646352879e+00
2.000000000000000000e+03 6.200000000000000000e+02 3.813988969134348039e+00 3.752859244161302232e+00 -1.406375340772480532e-02 5.350762763599722582e+00
2.000000000000000000e+03 6.225000000000000000e+02 3.811569379919348410e+00 3.752987342569078510e+00 1.456100412404991162e-02 5.349129569777084647e+00
2.000000000000000000e+03 6.250000000000000000e+02 3.814097276927319591e+00 3.752852506257891019e+00 -1.507289650039575490e-02 5.350837987063282064e+00
2.000000000000000000e+03 6.275000000000000000e+02 3.811456717562659247e+00 3.752994408584720887e+00 1.559975519408346965e-02 5.349057177959852361e+00
2.000000000000000000e+03 6.300000000000000000e+02 3.814214450661285838e+00 3.752845096433119476e+00 -1.614190900979877927e-02 5.350919430778412256e+00
2.000000000000000000e+03 6.325000000000000000e+02 3.811334878168256335e+00 3.753002176449799165e+00 1.669969042475117835e-02 5.348979133408453990e+00
2.000000000000000000e+03 6.350000000000000000e+02 3.814341120933787188e+00 3.752836953736966574e+00 -1.727343598574530500e-02 5.351007546226311362e+00
2.000000000000000000e+03 6.375000000000000000e+02 3.811203213110974986e+00 3.753010709804129874e+00 1.786348584394915895e-02 5.348895065680239647e+00
2.000000000000000000e+03 6.400000000000000000e+02 3.814477955434621315e+00 3.752828012030415827e+00 -1.847018413393702527e-02 5.351102812325585489e+00
2.000000000000000000e+03 6.425000000000000000e+02 3.811061034704736894e+00 3.753020077201210558e+00 1.909387851092324631e-02 5.348804584794317307e+00
2.000000000000000000e+03 6.450000000000000000e+02 3.814625660799032314e+00 3.752818199905634255e+00 -1.973492055290555769e-02 5.351205737089412828e+00
2.000000000000000000e+03 6.475000000000000000e+02 3.810907620789904193e+00 3.753030352571262274e+00 2.039364730703461040e-02 5.348707285163979641e+00
2.000000000000000000e+03 6.500000000000000000e+02 3.814785862802248850e+00 3.752807370927663477e+00 -2.107794158752666902e-02 5.351317466002784684e+00
2.000000000000000000e+03 6.525000000000000000e+02 3.810942631878955655e+00 3.753028665634239314e+00 1.992322085287473801e-02 5.348729273694264208e+00
2.000000000000000000e+03 6.550000000000000000e+02 3.814555562681105627e+00 3.752821502209850557e+00 -1.879488158245796320e-02 5.351154699296560402e+00
2.000000000000000000e+03 6.575000000000000000e+02 3.811166248640162735e+00 3.753015081077460735e+00 1.768379543524070327e-02 5.348871197756568385e+00
2.000000000000000000e+03 6.600000000000000000e+02 3.814337388208764335e+00 3.752834681508967041e+00 -1.658838670018438280e-02 5.351001124312821489e+00
2.000000000000000000e+03 6.625000000000000000e+02 3.811379396122707153e+00 3.753002326295706403e+00 1.550775188581916299e-02 5.349007370787427718e+00
2.000000000000000000e+03 6.650000000000000000e+02 3.814128969674075442e+00 3.752847055174228785e+00 -1.444098772805867473e-02 5.350855011954955387e+00
2.000000000000000000e+03 6.675000000000000000e+02 3.811583414732776287e+00 3.752990314196743782e+00 1.338719346650518553e-02 5.349138588863580068e+00
2.000000000000000000e+03 6.700000000000000000e+02 3.813929047711702047e+00 3.752858737468864003e+00 -1.234547109028608439e-02 5.350715456369543155e+00
2.000000000000000000e+03 6.725000000000000000e+02 3.811779554272666903e+00 3.752978938624313976e+00 1.131492479274628926e-02 5.349265586195162570e+00
2.000000000000000000e+03 6.750000000000000000e+02 3.813736389924294201e+00 3.752869834078101707e+00 -1.029466114615569874e-02 5.350581578054324439e+00
2.000000000000000000e+03 6.775000000000000000e+02 3.811969034390908728e+00 3.752968096913223750e+00 9.283788603030349029e-03 5.349389090759284926e+00
2.000000000000000000e+03 6.800000000000000000e+02 3.813549790240424286e+00 3.752880446292822025e+00 -8.281417666618473214e-03 5.350452525598966780e+00
2.000000000000000000e+03 6.825000000000000000e+02 3.812153050924878883e+00 3.752957690475412278e+00 7.286660392239751455e-03 5.349509828535141231e+00
2.000000000000000000e+03 6.850000000000000000e+02 3.813368064067292007e+00 3.752890671502187026e+00 -6.298630564789735320e-03 5.350327471944446245e+00
2.000000000000000000e+03 6.875000000000000000e+02 3.812332779275924732e+00 3.752947623407485001e+00 5.316443195981655073e-03 5.349628524350999115e+00
2.000000000000000000e+03 6.900000000000000000e+02 3.813190044538549817e+00 3.752900604338517354e+00 -4.339214702893417173e-03 5.350205611992548071e+00
2.000000000000000000e+03 6.925000000000000000e+02 3.812509379072828608e+00 3.752937802213733853e+00 3.366062398151313528e-03 5.349745904543429909e+00
2.000000000000000000e+03 6.950000000000000000e+02 3.813014578156426637e+00 3.752910337162727039e+00 -2.396104662532777801e-03 5.350086159430877508e+00
2.000000000000000000e+03 6.975000000000000000e+02 3.812683998378279870e+00 3.752928135199134374e+00 1.428460440544402276e-03 5.349862699168855151e+00
2.000000000000000000e+03 7.000000000000000000e+02 3.812840521396730242e+00 3.752919961283797345e+00 -4.622494090848437167e-04 5.349968344867265024e+00
2.000000000000000000e+03 7.025000000000000000e+02 3.812857777244838875e+00 3.752918531325244444e+00 -5.034085266413187727e-04 5.349979643482863700e+00
2.000000000000000000e+03 7.050000000000000000e+02 3.812666736109272314e+00 3.752929567194285720e+00 1.469393068457979130e-03 5.349851412522707683e+00
2.000000000000000000e+03 7.075000000000000000e+02 3.813031853002998517e+00 3.752908900541910064e+00 -2.436584028412724749e-03 5.350097481796373344e+00
2.000000000000000000e+03 7.100000000000000000e+02 3.812492085657000374e+00 3.752939245410495950e+00 3.405861167730619803e-03 5.349734617981518170e+00
2.000000000000000000e+03 7.125000000000000000e+02 3.813207363155000973e+00 3.752899152137989525e+00 -4.378104696384743123e-03 5.350216968342339285e+00
2.000000000000000000e+03 7.150000000000000000e+02 3.812315430670724758e+00 3.752949087015302609e+00 5.354195111657560763e-03 5.349617225565245882e+00
2.000000000000000000e+03 7.175000000000000000e+02 3.813385450270700971e+00 3.752889194752003554e+00 -6.335013690271319720e-03 5.350338870839965288e+00
2.000000000000000000e+03 7.200000000000000000e+02 3.812135624104731058e+00 3.752959183623121309e+00 7.321442344300055534e-03 5.349498504909361962e+00
2.000000000000000000e+03 7.225000000000000000e+02 3.813567265768454728e+00 3.752878935435430385e+00 -8.314364104587367715e-03 5.350463972706116955e+00
2.000000000000000000e+03 7.250000000000000000e+02 3.811951508255914334e+00 3.752969628960858728e+00 9.314662973847472743e-03 5.349377730179788237e+00
2.000000000000000000e+03 7.275000000000000000e+02 3.813753974780234035e+00 3.752868279613158276e+00 -1.032322440361833557e-02 5.350593076775765233e+00
2.000000000000000000e+03 7.300000000000000000e+02 3.811761909689536321e+00 3.752980518759607254e+00 1.134093516860693214e-02 5.349254176720307008e+00
2.000000000000000000e+03 7.325000000000000000e+02 3.813946760248282164e+00 3.752857130396084706e+00 -1.236868380147044567e-02 5.350727008128155937e+00
2.000000000000000000e+03 7.350000000000000000e+02 3.811565636045723515e+00 3.752991952178152513e+00 1.340736050509055283e-02 5.349127120223853282e+00
2.000000000000000000e+03 7.375000000000000000e+02 3.814146826332320384e+00 3.752845387287353507e+00 -1.445785760346409918e-02 5.350866616105410145e+00
2.000000000000000000e+03 7.400000000000000000e+02 3.811361470326974032e+00 3.753004031204782542e+00 1.552106942460447850e-02 5.348995832801556993e+00
2.000000000000000000e+03 7.425000000000000000e+02 3.814355403384082077e+00 3.752832946173415340e+00 -1.659789267547667410e-02 5.351012778460844110e+00
2.000000000000000000e+03 7.450000000000000000e+02 3.811148167593578773e+00 3.753016862022014788e+00 1.768922545855083558e-02 5.348859582254032574e+00
