# z, uu, uv, uw, vv, vw, ww, tke
9.000000000000000000e+02 3.475120413278907083e-01 2.620572155292960961e-02 -1.605245768954955896e-02 3.752400917963941707e-01 1.524786392527498723e-02 4.042134547602129757e-01 5.634827939422488718e-01
9.075000000000000000e+02 3.507916695554109121e-01 2.609880489268351367e-02 -1.563213168360562400e-02 3.778601456910317125e-01 1.479883305434354090e-02 3.955396258898886686e-01 5.620957205681655910e-01
9.150000000000000000e+02 3.540902676997513265e-01 2.591629300574795763e-02 -1.523910782532039883e-02 3.809926512207630900e-01 1.439742213110921897e-02 3.866569493639302468e-01 5.608699341422223039e-01
9.225000000000000000e+02 3.571167535884847144e-01 2.597082751406319667e-02 -1.483815372139957525e-02 3.840663729499235179e-01 1.397225797055876885e-02 3.776003739580355290e-01 5.593917502482218529e-01
9.300000000000000000e+02 3.605557690168619267e-01 2.580072910334154507e-02 -1.442054412390824346e-02 3.871457651945162115e-01 1.359988985863421103e-02 3.683500114561616412e-01 5.580257728337698619e-01
9.375000000000000000e+02 3.642105051099389090e-01 2.552992671976374653e-02 -1.404686198180942446e-02 3.902912393550245218e-01 1.317419381083406726e-02 3.588900812572758947e-01 5.566959128611196350e-01
9.450000000000000000e+02 3.679565964189098204e-01 2.510023850534509604e-02 -1.362869771712427007e-02 3.933448857635499230e-01 1.282658260171574624e-02 3.491174019294000508e-01 5.552094420559299248e-01
9.525000000000000000e+02 3.717369827540379368e-01 2.466956178990360044e-02 -1.323604092003215736e-02 3.965023552704918797e-01 1.242076811598769384e-02 3.391156925198419159e-01 5.536775152721858939e-01
9.600000000000000000e+02 3.756627895074979295e-01 2.389273675799286761e-02 -1.283821763419118814e-02 3.994913669107979515e-01 1.207488348689547859e-02 3.289280701494449177e-01 5.520411132838703994e-01
9.675000000000000000e+02 3.796131014856157782e-01 2.279968614140674699e-02 -1.241531592616518416e-02 4.026024710885885982e-01 1.170349274029927958e-02 3.185015890601902711e-01 5.503585808171973515e-01
9.750000000000000000e+02 3.836424382093320262e-01 2.146391128949730678e-02 -1.199610920025939373e-02 4.057239334632867234e-01 1.134710761972095722e-02 3.080106393002581822e-01 5.486885054864384381e-01
9.825000000000000000e+02 3.873264559646500960e-01 2.013392937973710120e-02 -1.155279147737050920e-02 4.083340393152714021e-01 1.100750429054716054e-02 2.972289502398142713e-01 5.464447227598678847e-01
9.900000000000000000e+02 3.909068749119182229e-01 1.826862523274239841e-02 -1.113849803819962070e-02 4.104029131256508034e-01 1.068170113770488400e-02 2.861834620571949706e-01 5.437466250473820262e-01
9.975000000000000000e+02 3.947954410622369070e-01 1.591665497487844763e-02 -1.065383101133482273e-02 4.124867332603615044e-01 1.037465007221053358e-02 2.749146836996976262e-01 5.410984290111480188e-01
1.005000000000000000e+03 3.986237272769215245e-01 1.337017307961392565e-02 -1.019622859476510338e-02 4.142217000344600719e-01 1.008681284154424110e-02 2.633861657773520770e-01 5.381157965443668090e-01
1.012500000000000000e+03 4.026693920751281408e-01 1.086879138938881897e-02 -9.723320645522401731e-03 4.158334916502851031e-01 9.802295937930378261e-03 2.516740676538918864e-01 5.350884756896525651e-01
1.020000000000000000e+03 4.063138329344202493e-01 8.550183575624023535e-03 -9.253642727710896174e-03 4.170359435468967146e-01 9.519472517950941862e-03 2.395798398076258162e-01 5.314648081444713901e-01
1.027500000000000000e+03 4.091571162392297900e-01 6.001666892343474405e-03 -8.752868380589607158e-03 4.175525078753068997e-01 9.247211198749282629e-03 2.271590779701189999e-01 5.269343510423277754e-01
1.035000000000000000e+03 4.115856974672709168e-01 3.307580610170399085e-03 -8.295922084395281407e-03 4.167017333956933856e-01 8.975097622859569066e-03 2.144834791123111928e-01 5.213854549876377753e-01
1.042500000000000000e+03 4.127900345176855335e-01 5.866148361799142143e-04 -7.784655432501788423e-03 4.146881142221854333e-01 8.686354228792148718e-03 2.015899936683485660e-01 5.145340712041097664e-01
1.050000000000000000e+03 4.126699889558665402e-01 -2.255165646894895237e-03 -7.317277177575771431e-03 4.119197533337684569e-01 8.409346338496282922e-03 1.885051341784246270e-01 5.065474382340298121e-01
1.057500000000000000e+03 4.114431563505901446e-01 -5.027746347440658313e-03 -6.791026753838394839e-03 4.081208446403867818e-01 8.131945388870600450e-03 1.751539259010317096e-01 4.973589634460043318e-01
